Word,Sentence,Sense,Meaning Word,Definition,Part of Speech,Starting Index,Ending Index
అడుగు,దయచేసి అతనితో అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,14,18
అడుగు,ఆ విషయాన్ని నన్ను అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,18,22
అడుగు,మీరు ఏదైనా సందేహం ఉంటే అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,23,27
అడుగు,నా ఆలోచనలను మీరు అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,17,21
అడుగు,ఏమైనా అర్థం కాని విషయం ఉంటే అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,28,32
అడుగు,"మీ సమాధానం నాకు అవసరముంది, దయచేసి అడుగు.",0,Ask,To request information or seek an answer from someone.,Verb,34,38
అడుగు,వాళ్ళను ఎందుకు ఆలస్యమవుతున్నారని అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,33,37
అడుగు,ఈ విషయంపై మీ అభిప్రాయం అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,23,27
అడుగు,నేను దారి తప్పా అని అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,20,24
అడుగు,మీరు మిత్రుల గురించి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,21,25
అడుగు,ఆ సమయం గురించి ఎవరికైనా అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,24,28
అడుగు,దయచేసి అంచనా విన్న తర్వాత అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,26,30
అడుగు,నేను మీరికి సూచించడానికి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,25,29
అడుగు,మీరు ఆ ఉత్సవం గురించి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,22,26
అడుగు,మీరు పరీక్షల తేదీల గురించి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,27,31
అడుగు,మీరే ఆ సమాధానాన్ని అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,19,23
అడుగు,మీరే ఆ ఫారమ్ పూర్తి చేయాలని అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,28,32
అడుగు,మీరు పునర్విమర్శ కోసం అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,22,26
అడుగు,మీ అభిప్రాయాన్ని నన్ను అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,23,27
అడుగు,"మీ సమయం అవసరమైతే, దయచేసి అడుగు.",0,Ask,To request information or seek an answer from someone.,Verb,25,29
అడుగు,మీరు ఏదైనా మార్పు గురించి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,26,30
అడుగు,మీరు మళ్లీ ప్రశ్న అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,18,22
అడుగు,నన్ను మరొకసారి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,15,19
అడుగు,దయచేసి సమయం గురించి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,20,24
అడుగు,ఆ సమస్యను మీరు అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,15,19
అడుగు,మీరు ఆ నిర్ణయం గురించి అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,23,27
అడుగు,నేను మీరికి సూచనలు అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,19,23
అడుగు,దయచేసి ఆ నివేదికను అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,19,23
అడుగు,మీరు ఎలా సాయపడతారో అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,19,23
అడుగు,"మీ అభిప్రాయాన్ని తెలియజేయండి, అడుగు.",0,Ask,To request information or seek an answer from someone.,Verb,30,34
అడుగు,ఆ టీం సభ్యులను మీరే అడుగు.,0,Ask,To request information or seek an answer from someone.,Verb,20,24
